Old_Dialogue_ID,Old_Utterance_ID,Speaker,Emotion,Sentiment,Mean Pitch distance,Max Pitch distance,Mean Intensity distance,Max Intensity distance,Jitter distance,Shimmer distance,Mean Nhr distance,Speechrate distance
798-798,0-1,Rachel-Mindy,negative-neutral,negative-neutral,0.34234384,2.564484532,1.875005263,1.778171062,0.909759433,0.594002717,0.33895465,0.19693811
798-798,01-Feb,Mindy-Rachel,neutral-neutral,neutral-neutral,0.519426527,0.705009361,0.623359373,0.320757688,1.864978201,0.107412287,0.796842614,0.248459069
798-798,02-Mar,Rachel-Mindy,neutral-negative,neutral-negative,0.1933036,0.629161197,0.517835431,1.110598483,0.69675949,2.446273312,2.940439519,1.967771823
798-798,03-Apr,Mindy-Rachel,negative-negative,negative-negative,0.118333649,0.324711649,0.830746904,1.110598483,2.182655352,1.849439737,0.583446701,1.900205678
798-798,04-May,Rachel-Mindy,negative-negative,negative-negative,2.440136274,2.597346282,2.257240409,1.110598483,0.901786506,0.704245861,1.717767623,0.134529026
798-798,05-Jun,Mindy-Joey,negative-positive,negative-positive,2.174808892,2.435978905,0.183450012,0.491523244,0.611526397,0.681976703,2.403516882,0.393537129
204-204,0-1,Rachel-Monica,negative-negative,negative-negative,0.747389829,0.145435803,0.102175309,0.385111021,1.054027853,0.702091577,1.541064475,0.029481264
204-204,01-Feb,Monica-Rachel,negative-positive,negative-negative,0.468358973,0.322759419,1.775293527,3.362523369,0.311079922,0.052037175,3.018454901,0.523551205
204-204,02-Mar,Rachel-Monica,positive-negative,negative-negative,0.12026239,0.086312763,2.628697844,4.311213529,0.311079922,0.291646439,3.152347587,0.453771849
204-204,07-Aug,Monica-Rachel,negative-neutral,negative-neutral,0.993022167,0.787512965,1.234821345,1.217155499,0.941499106,0.861345449,0.925544473,0.040850795
204-204,08-Sep,Rachel-Monica,neutral-negative,neutral-negative,0.84485956,2.479852004,1.234821345,0.979982959,0.603912864,0.729147235,0.657759103,0.33890169
258-258,0-1,Chandler-Joey,neutral-neutral,neutral-neutral,0.826596386,1.075699908,0.942031066,0.274337252,0.603463467,0.79989591,0.601676386,0.292877953
258-258,01-Feb,Joey-Chandler,neutral-neutral,neutral-neutral,0.300189338,1.405268815,0.579251911,0.029089114,0.50529218,1.168901853,1.05237286,0.459576434
258-258,02-Mar,Chandler-Joey,neutral-neutral,neutral-neutral,0.217356121,0.693460371,0.085023139,0.242875941,1.109472683,2.202965392,2.117691145,0.343151304
258-258,05-Jun,Joey-Chandler,neutral-neutral,neutral-neutral,2.277497422,2.20504857,1.05683403,0.184697713,2.055606198,1.227382915,2.888750895,0.159428838
258-258,06-Jul,Chandler-Joey,neutral-neutral,neutral-neutral,0.399622846,1.325376744,0.096366438,0.029089114,0.933556692,0.018646481,1.400438585,0.217899797
258-258,07-Aug,Joey-Chandler,neutral-neutral,neutral-neutral,0.16036976,0.40958688,0.447802293,0.216159023,0.735355199,0.896428535,0.684719241,0.051859859
258-258,08-Sep,Chandler-Joey,neutral-positive,neutral-positive,1.20711339,0.605743663,0.447802293,0.42994585,0.127759806,0.319294814,0.028104024,0.208239463
258-258,09-Oct,Joey-Chandler,positive-neutral,positive-neutral,0.178018218,0.340867839,0.266412716,0.060550425,0.716787532,0.089535719,0.728535525,0.27313403
258-258,10-Nov,Chandler-Joey,neutral-positive,neutral-positive,0.100571624,0.305404007,0.063073132,0.060550425,0.026295528,0.748894177,1.598023243,0.063583036
258-258,11-Dec,Joey-Chandler,positive-positive,positive-positive,0.236955705,0.270628254,0.843874754,0.5510467,0.026295528,0.427630844,0.243110563,0.280353504
263-263,0-1,Ross-Joey,neutral-neutral,neutral-neutral,0.765344202,1.136180884,0.794312052,0.720555777,0.778611591,3.483385834,2.031939031,0.027230798
263-263,02-Mar,Joey-Ross,neutral-neutral,neutral-neutral,2.509716555,1.207023284,1.329629255,4.948815537,2.998516628,4.684787502,3.298403341,3.967325424
263-263,05-Jun,Ross-Joey,negative-positive,negative-positive,0.107730812,1.498518866,0.423737773,0.483012896,0.072675911,0.545543841,1.542372946,1.03318623
263-263,06-Jul,Joey-Ross,positive-negative,positive-negative,0.408447918,1.132794092,0.066859637,0.46715863,1.061054427,0.038388453,1.496677582,0.42600491
263-263,03-Apr,Ross-Chandler,neutral-negative,neutral-negative,2.420566991,1.35666633,2.106917397,5.009365961,1.853464583,4.774751347,3.021907804,3.340690025
263-263,04-May,Chandler-Ross,negative-negative,negative-negative,0.513092499,2.575529959,1.03628299,0.971136975,1.331310635,0.233760027,0.600053481,0.436934071
263-263,07-Aug,Ross-Chandler,negative-neutral,negative-neutral,0.258229175,0.093980438,1.315880496,2.186267788,0.54060947,0.685254656,0.475174908,0.1650089
263-263,08-Sep,Chandler-Ross,neutral-negative,neutral-negative,0.089640185,0.84487745,0.780563292,1.711182025,0.430789635,0.751574976,0.685373585,0.671190013
252-252,0-1,Ross-Dr. Baldhara,neutral-neutral,neutral-neutral,1.068833265,2.602008852,1.190047632,1.173072339,0.541441391,1.353128812,0.029221282,0.20484223
252-252,02-Mar,Dr. Baldhara-Ross,neutral-neutral,neutral-neutral,0.992930437,3.014951304,1.812339961,0.935529458,0.680700055,1.490072683,1.165945902,1.429886596
252-252,03-Apr,Ross-Dr. Baldhara,neutral-neutral,neutral-neutral,0.083931679,1.02911842,0.594343047,0.935529458,1.678422147,2.834645259,2.4058865,0.931275601
252-252,04-May,Dr. Baldhara-Ross,neutral-neutral,neutral-neutral,0.204430418,1.504298563,0.47629136,0.935529458,1.348962642,1.750112968,0.532376552,0.30270536
252-252,05-Jun,Ross-Dr. Baldhara,neutral-neutral,neutral-neutral,0.618271146,0.540723515,2.506286218,2.226748202,2.147140316,1.56603458,1.748699234,1.324092025
252-252,06-Jul,Dr. Baldhara-Ross,neutral-neutral,neutral-neutral,0.521551595,2.129835465,2.32784715,2.701833966,2.256960151,1.577738166,3.028169442,0.984709148
252-252,07-Aug,Ross-Dr. Baldhara,neutral-neutral,neutral-neutral,0.081406381,1.018894984,0.297852292,1.120695136,1.534383801,0.391100251,1.126927192,0.605206223
252-252,08-Sep,Dr. Baldhara-Ross,neutral-neutral,neutral-neutral,0.656168551,0.910118068,0.654730428,0.883152254,1.424563966,0.890453248,1.117788119,0.986598821
252-252,09-Oct,Ross-Dr. Baldhara,neutral-neutral,neutral-neutral,0.067266457,0.675198651,0.157267515,0.883152254,0.027753036,0.830279514,1.03144225,0.506633187
252-252,13-17,Dr. Baldhara-Ross,neutral-positive,neutral-positive,0.15334809,0.682176315,0.48306909,0.067019272,2.103578228,2.559792826,1.219763179,0.752994888
252-252,17-18,Ross-Dr. Baldhara,positive-negative,positive-negative,1.54140944,1.137269033,0.734927824,0.067019272,0.906311717,1.367285005,0.889112353,0.41054959
252-252,13-14,Dr. Baldhara-Joey,neutral-positive,neutral-positive,1.696673171,0.938079478,0.347339535,0.447651467,0.022572293,0.112277659,0.925796094,1.044912309
252-252,15-18,Joey-Dr. Baldhara,neutral-negative,neutral-negative,0.076515318,1.057130168,0.376428607,0.193709014,0.052644713,0.219336177,0.318030839,0.802417307
252-252,19-14,Dr. Baldhara-Joey,neutral-positive,neutral-positive,0.101405073,1.738170388,1.682655323,1.133487363,1.573783056,1.00019608,1.244637962,1.775039826
252-252,15-16,Joey-Chandler,neutral-neutral,neutral-neutral,2.185195495,0.160400593,0.151609752,0.580810056,0.187058742,0.294189839,0.640333307,0.597744814
252-252,16-17,Chandler-Ross,neutral-positive,neutral-positive,0.720301372,0.240539457,0.206889466,0.454120315,0.771897688,0.853758988,1.211414821,0.205877096
546-546,0-1,Monica-Joey,neutral-neutral,neutral-neutral,2.19604825,2.596736522,0.340332422,0.507479709,2.002206462,0.366183071,0.17507096,0.034399355
546-546,01-Feb,Joey-Rachel,neutral-neutral,neutral-neutral,0.006084118,1.671349141,0.311341359,0.502237044,1.414922417,0.436703716,0.004280943,0.488851505
546-546,02-Mar,Rachel-Teacher,neutral-neutral,neutral-neutral,0.484404603,0.325749577,0.478863901,1.2331919,0.420746138,0.619645193,0.762074906,0.83426135
546-546,05-Jun,Teacher-Rachel,neutral-neutral,neutral-neutral,0.635603092,1.815654562,0.519507054,2.392247919,1.130928514,1.792894217,2.038138734,0.511762946
546-546,06-Sep,Rachel-Teacher,neutral-negative,neutral-negative,2.010636736,0.256045239,0.94823111,1.808373711,1.877437417,2.735645149,3.114573327,1.245747694
546-546,09-Oct,Teacher-Rachel,negative-neutral,negative-neutral,1.494505057,1.285844225,0.635319637,0.975566069,0.81608323,0.975556328,2.849838626,1.417067262
546-546,10-Nov,Rachel-Teacher,neutral-neutral,neutral-neutral,0.489289352,2.420464486,1.613811747,2.727188693,1.423443478,1.548834598,0.03015155,0.521195236
546-546,Nov-15,Teacher-Rachel,neutral-positive,neutral-positive,2.994363291,0.602980494,0.20571012,1.47797723,1.423443478,1.408179552,1.720513406,0.699727962
546-546,15-16,Rachel-Teacher,positive-neutral,positive-neutral,0.410680002,0.524882452,0.450333148,0.273645395,0.117052899,0.516278963,0.556193389,1.380394456
546-546,03-Apr,Teacher-Monica,neutral-neutral,neutral-neutral,0.56416952,0.702733164,0.17280988,0.934992767,1.408864555,0.871357696,1.066757608,1.346497207
546-546,04-May,Monica-Teacher,neutral-neutral,neutral-neutral,0.399581594,0.26253362,1.640548045,0.816629857,0.102473976,0.328507127,1.266802975,1.220702048
546-546,05-Aug,Teacher-Monica,neutral-negative,neutral-negative,0.321579081,0.166621571,1.811228908,0.342284778,0.010054772,0.233489661,1.061500857,0.792636881
546-546,08-Sep,Monica-Teacher,negative-negative,negative-negative,1.053454564,1.392987752,0.343490744,0.24158943,0.736454131,1.176240593,2.137935451,0.964873759
546-546,11-Dec,Teacher-Monica,neutral-negative,neutral-negative,2.417965419,0.560805654,0.730445543,1.510033194,2.065716313,0.526042686,1.253027083,0.772605541
546-546,12-Jun,Monica-Rachel,negative-neutral,negative-neutral,2.444807746,0.317769369,2.657168762,2.049963142,1.703627022,0.737296909,1.547913334,0.080090736
546-546,06-Jul,Rachel-Phoebe,neutral-neutral,neutral-neutral,1.49595239,0.422215903,0.109543971,2.728750488,0.726309605,1.531403666,1.805628356,0.075614848
546-546,07-Aug,Phoebe-Monica,neutral-negative,neutral-negative,0.538770217,2.071248893,1.182177883,0.678787346,0.414673681,0.028000891,0.82899048,0.356488783
546-546,Dec-13,Monica-Phoebe,negative-positive,negative-positive,0.665614879,0.3623477,0.415983926,0.017585991,0.224759929,0.177518081,0.456236658,0.22556036
546-546,13-14,Phoebe-Monica,positive-negative,positive-negative,0.237264553,1.11949285,0.415983926,0.25475853,1.800162391,0.743491687,1.339928381,0.869630945
546-546,14-17,Monica-Phoebe,negative-neutral,negative-neutral,0.774355967,1.21587118,1.126530881,0.022634085,1.29929683,0.917498307,0.396950613,0.725040873
546-546,17-18,Phoebe-Monica,neutral-negative,neutral-negative,0.856866229,1.250636496,0.580277754,0.214538455,0.276105632,0.103653049,0.986607134,0.0292952
546-546,14-15,Monica-Rachel,negative-positive,negative-positive,1.479277304,0.71497031,0.936155663,0.205116576,0.933129627,1.448110472,1.351178045,0.716948164
546-546,15-16,Rachel-Teacher,positive-neutral,positive-neutral,0.410680002,0.524882452,0.450333148,0.273645395,0.117052899,0.516278963,0.556193389,1.380394456
546-546,16-17,Teacher-Phoebe,neutral-neutral,neutral-neutral,1.842953269,1.025783322,0.640708366,0.456127885,0.483220102,1.046891127,1.510420821,1.388487165
670-670,0-1,Monica-Rachel,positive-negative,positive-negative,0.847267174,2.137537587,2.719247444,0.448459785,1.440209556,0.849411372,0.320631388,0.162821404
670-670,03-Apr,Rachel-Monica,negative-positive,negative-positive,0.622020584,1.029816176,0.087929518,0.650491026,1.756639662,0.939488888,1.03493841,0.617135178
670-670,04-May,Monica-Rachel,positive-neutral,positive-neutral,1.121041744,0.098046642,0.694349163,0.442289115,1.332097987,0.764620452,1.069097726,0.620746273
670-670,05-Jun,Rachel-Monica,neutral-neutral,neutral-neutral,1.159662113,0.559979574,0.500416882,0.032055964,1.894741723,0.942261803,1.622520825,0.682669571
670-670,06-Jul,Monica-Rachel,neutral-negative,neutral-negative,0.211355881,0.20317682,0.813328354,0.448459785,1.470200049,0.81301122,1.357786125,0.878879809
670-670,07-Aug,Rachel-Monica,negative-positive,negative-positive,1.068600318,0.071198445,0.040075963,0.448459785,0.119855081,1.050157367,0.152751957,0.65846089
670-670,11-Dec,Monica-Rachel,positive-neutral,positive-neutral,2.033098521,0.17988405,0.88445399,0.176145946,0.483014638,0.65773337,0.804401337,0.121950391
670-670,Dec-13,Rachel-Monica,neutral-positive,neutral-positive,0.698385787,1.474248687,2.420581762,1.484061832,0.304686593,1.136951898,0.106068923,0.533669959
670-670,13-14,Monica-Rachel,positive-neutral,positive-neutral,1.158843311,0.285228616,0.073745718,1.014361095,2.002853293,0.391860302,1.465259623,0.055252584
670-670,14-15,Rachel-Monica,neutral-negative,neutral-negative,1.051890211,0.15650159,0.950339464,1.488706174,1.327680809,0.500477646,2.500696389,0.412737028
797-797,0-1,Monica-Fake Monica,neutral-neutral,neutral-neutral,1.072825267,0.715992128,0.091522095,0.348293773,2.769875802,0.448973328,0.337696307,0.300864166
797-797,01-Feb,Fake Monica-Monica,neutral-neutral,neutral-neutral,0.0499672,0.623219515,1.444605677,0.111121233,0.519300856,1.775086668,1.614139906,0.562639726
797-797,02-Mar,Monica-Fake Monica,neutral-neutral,neutral-neutral,1.092638772,2.615192833,3.264969786,1.495317425,1.120825634,1.366348979,0.065435434,0.960120905
797-797,03-Apr,Fake Monica-Monica,neutral-neutral,neutral-neutral,0.913817113,1.32032843,2.923608059,0.072282186,0.567105575,1.101952549,0.815234471,0.936149752
797-797,04-May,Monica-Fake Monica,neutral-positive,neutral-negative,2.569240994,1.279685173,2.503524034,0.875501515,0.037151553,0.746656545,0.198715542,0.43619399
797-797,05-Jun,Fake Monica-Monica,positive-neutral,negative-neutral,2.511470124,1.141680886,0.227369783,1.587019134,0.712324036,0.734262963,0.528984166,0.06658579
797-797,06-Jul,Monica-Fake Monica,neutral-neutral,neutral-neutral,0.526322219,0.209963794,1.067537833,0.382190141,0.712324036,0.426923655,0.278969094,1.197828303
797-797,07-Aug,Fake Monica-Monica,neutral-positive,neutral-positive,0.784027065,0.598955942,1.151313393,0.619362681,0.187905942,0.625220976,0.185192215,2.076559383
797-797,08-Sep,Monica-Fake Monica,positive-neutral,positive-neutral,0.861019196,0.00341631,3.111705511,1.824191674,0.015261048,0.378044261,0.831064484,0.264509227
797-797,09-Oct,Fake Monica-Monica,neutral-positive,neutral-positive,0.440928589,0.203233966,1.746258602,2.298536754,2.347842644,1.857011787,0.998802215,0.298534446
254-254,0-1,Ross-Chandler,neutral-neutral,neutral-neutral,0.285327302,0.69081204,2.202174816,2.653648296,0.211149965,0.094452638,0.347474195,0.010923397
254-254,01-Feb,Chandler-Ross,neutral-negative,neutral-negative,0.928524097,2.312648863,1.488418545,1.465933888,1.765607068,0.757655838,0.694758966,0.267191383
254-254,03-Sep,Ross-Chandler,positive-neutral,negative-neutral,1.263266201,0.298308043,0.034351417,0.005554937,0.176204322,0.583255001,1.486553142,0.101806843
254-254,09-Oct,Chandler-Ross,neutral-neutral,neutral-neutral,1.750353989,1.520196566,0.748107688,0.469530826,0.176204322,1.012386483,1.139268371,0.129406397
254-254,10-Nov,Ross-Chandler,neutral-negative,neutral-negative,0.172426273,0.590175724,0.022549379,0.266213586,0.176204322,0.037374899,0.708159791,0.723560411
254-254,11-Dec,Chandler-Ross,negative-neutral,negative-neutral,1.003832495,0.407304473,0.691206893,0.503756467,0.176204322,0.290952593,0.507100187,0.179134198
254-254,03-Apr,Ross-Rachel,positive-neutral,negative-neutral,0.152397654,1.790039832,1.122980917,0.75021712,0.048567186,0.765540632,0.385685832,0.138297575
254-254,04-May,Rachel-Ross,neutral-negative,neutral-negative,0.427816572,0.436802898,1.479859053,1.225302883,1.049631165,1.260992434,1.774824916,0.115853982
254-254,05-Jun,Ross-Joey,negative-negative,negative-negative,0.186459505,0.106826183,0.839031846,0.039584976,1.990735442,1.625131615,2.293352709,0.601391288
254-254,06-Jul,Joey-Ross,negative-positive,negative-negative,1.256824501,1.722094295,1.017470914,0.039584976,3.088933793,2.417074259,3.865273251,0.343400658
254-254,07-Aug,Ross-Joey,positive-neutral,negative-neutral,0.657647542,0.592049492,1.511699686,0.680945457,2.916310792,2.51489108,4.06893704,0.124337585
254-254,Aug-14,Joey-Ross,neutral-negative,neutral-negative,0.113590742,1.375555379,0.976382483,0.680945457,1.378833101,1.929711787,2.679797957,0.08850365
254-254,14-15,Ross-Joey,negative-negative,negative-negative,0.298408759,0.702330056,0.317410786,0.46715863,0.688341097,0.113961086,1.653645785,0.015717696
254-254,08-Sep,Joey-Chandler,neutral-neutral,neutral-neutral,1.430762972,0.628326357,0.942031066,0.211414631,0.896118412,0.644241633,2.594430557,0.302964965
254-254,Sep-15,Chandler-Joey,neutral-negative,neutral-negative,1.245944956,1.30155168,0.283059369,0.002372196,0.205626409,1.39943124,1.568278386,0.407186311
254-254,15-16,Joey-Chandler,negative-neutral,negative-neutral,1.084955392,0.57361226,0.623888517,0.492868471,0.794654135,0.535853952,1.216353014,0.418790821
254-254,16-Feb,Chandler-Ross,neutral-negative,neutral-negative,1.236635527,1.53919126,0.762860235,0.484941338,0.882065478,0.226833101,0.263650386,0.111359393
254-254,Dec-13,Ross-Monica,neutral-positive,neutral-positive,1.247503627,0.235550724,0.211416318,0.215978952,0.024668584,0.337745531,0.50800372,0.486299205
254-254,13-14,Monica-Ross,positive-negative,positive-negative,0.134755415,0.536364643,0.211416318,0.453521834,0.683587595,0.864406896,1.531579887,0.462748005
254-254,14-16,Ross-Chandler,negative-neutral,negative-neutral,1.383364151,1.275942316,0.941299303,0.960027101,0.106313038,0.421892865,0.437292771,0.403073125
254-254,16-17,Chandler-Rachel,neutral-neutral,neutral-neutral,2.748520789,1.283262068,1.695787222,0.35932995,0.398258607,0.444320273,2.211591693,0.051869289
255-255,0-1,Monica-Young Ethan,negative-neutral,negative-neutral,1.4458178,2.04895235,0.821695347,0.196799931,0.884090756,0.1688311,1.473010225,0.51532226
255-255,01-Feb,Young Ethan-Monica,neutral-positive,neutral-negative,2.004068042,1.285413645,1.675099664,0.67114501,0.32144702,0.234930207,2.124621293,0.286536629
255-255,02-Mar,Monica-Young Ethan,positive-neutral,negative-neutral,0.670690644,0.105386033,2.181469348,1.050012626,0.391503719,0.465805264,0.429847474,1.117977975
